year,code,amount,last_amount,name,topname,depname,depcat,category,cat,ref,comment
2017,12.4.2.4-33123511905,121000,121000,地籍資料及檔案管理,高雄市政府地政局主管,高雄市政府新興地政事務,高雄市政府新興地政事務,地政業務,高雄市政府地政局主管,12.4.2.4,本年度預算數121千元，係辦理檔案管理經費，與上年度同。
2017,12.5.1.1-33123520101,52726000,52507000,行政管理,高雄市政府地政局主管,高雄市政府前鎮地政事務,高雄市政府前鎮地政事務,一般行政,高雄市政府地政局主管,12.5.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費52,007千元，較上年度核實增列人事費201千元。
2.基本行政工作維持費719千元，較上年度增列監視器設備等經費18千元。"
2017,12.5.1.2-33123520102,1448000,1379000,業務管理,高雄市政府地政局主管,高雄市政府前鎮地政事務,高雄市政府前鎮地政事務,一般行政,高雄市政府地政局主管,12.5.1.2,"本年度預算數1,448千元，較上年度增列水電費及通訊費等相關經費69千元。"
2017,12.5.2.1-33123521901,2204000,2342000,土地建物登記,高雄市政府地政局主管,高雄市政府前鎮地政事務,高雄市政府前鎮地政事務,地政業務,高雄市政府地政局主管,12.5.2.1,"本年度預算數2,204千元，較上年度減列辦理地籍清理及土地建物登記相關經費138千元。"
2017,12.5.2.2-33123521902,502000,478000,土地複丈分割測量,高雄市政府地政局主管,高雄市政府前鎮地政事務,高雄市政府前鎮地政事務,地政業務,高雄市政府地政局主管,12.5.2.2,本年度預算數502千元，較上年度增列測量助理工作經費24千元。
2017,12.5.2.3-33123521903,96000,166000,土地現值查估編製,高雄市政府地政局主管,高雄市政府前鎮地政事務,高雄市政府前鎮地政事務,地政業務,高雄市政府地政局主管,12.5.2.3,本年度預算數96千元，較上年度減列重新規定地價業務等經費70千元。
2017,12.5.2.4-33123521905,67000,67000,地籍資料及檔案管理,高雄市政府地政局主管,高雄市政府前鎮地政事務,高雄市政府前鎮地政事務,地政業務,高雄市政府地政局主管,12.5.2.4,本年度預算數67千元，係辦理檔案管理經費，與上年度同。
2017,12.6.1.1-33123530101,52878000,51628000,行政管理,高雄市政府地政局主管,高雄市政府楠梓地政事務,高雄市政府楠梓地政事務,一般行政,高雄市政府地政局主管,12.6.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費51,935千元，較上年度核實增列人事費1,500千元。
2.基本行政工作維持費943千元，較上年度減列三節慰問金及檔案室庫房設施改善工程等經費250千元。"
2017,12.6.1.2-33123530102,1545000,1545000,業務管理,高雄市政府地政局主管,高雄市政府楠梓地政事務,高雄市政府楠梓地政事務,一般行政,高雄市政府地政局主管,12.6.1.2,"本年度預算數1,545千元，係辦理總務等業務經費，與上年度同。"
2017,12.6.2.1-33123531901,2417000,2436000,土地建物登記,高雄市政府地政局主管,高雄市政府楠梓地政事務,高雄市政府楠梓地政事務,地政業務,高雄市政府地政局主管,12.6.2.1,"本年度預算數2,417千元，較上年度減列辦理地籍清理及土地建物登記相關經費19千元。"
2017,12.6.2.2-33123531902,677000,677000,土地複丈分割測量,高雄市政府地政局主管,高雄市政府楠梓地政事務,高雄市政府楠梓地政事務,地政業務,高雄市政府地政局主管,12.6.2.2,本年度預算數677千元，係辦理土地複丈分割測量經費，與上年度同。
2017,12.6.2.3-33123531903,168000,238000,土地現值查估編製,高雄市政府地政局主管,高雄市政府楠梓地政事務,高雄市政府楠梓地政事務,地政業務,高雄市政府地政局主管,12.6.2.3,本年度預算數168千元，較上年度減列重新規定地價業務等經費70千元。
2017,12.6.2.4-33123531905,106000,55000,地籍資料及檔案管理,高雄市政府地政局主管,高雄市政府楠梓地政事務,高雄市政府楠梓地政事務,地政業務,高雄市政府地政局主管,12.6.2.4,本年度預算數106千元，較上年度增列購置檔案盒經費51千元。
2017,12.7.1.1-33123540101,51786000,53336000,行政管理,高雄市政府地政局主管,高雄市政府三民地政事務,高雄市政府三民地政事務,一般行政,高雄市政府地政局主管,12.7.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費51,000千元，較上年度核實減列人事費1,565千元。
2.基本行政工作維持費786千元，較上年度增列設施及機械設備養護費等經費15千元。"
2017,12.7.1.2-33123540102,1601000,1459000,業務管理,高雄市政府地政局主管,高雄市政府三民地政事務,高雄市政府三民地政事務,一般行政,高雄市政府地政局主管,12.7.1.2,"本年度預算數1,601千元，較上年度增列水電費及一般事務費等經費142千元。"
2017,12.7.2.1-33123541901,2901000,3432000,土地建物登記,高雄市政府地政局主管,高雄市政府三民地政事務,高雄市政府三民地政事務,地政業務,高雄市政府地政局主管,12.7.2.1,"本年度預算數2,901千元，較上年度減列土地建物登記及地籍清理經費531千元。"
2017,12.7.2.2-33123541902,487000,453000,土地複丈分割測量,高雄市政府地政局主管,高雄市政府三民地政事務,高雄市政府三民地政事務,地政業務,高雄市政府地政局主管,12.7.2.2,本年度預算數487千元，較上年度增列測量助理工作費及一般事務費等經費34千元。
2017,12.7.2.3-33123541903,193000,256000,土地現值查估編製,高雄市政府地政局主管,高雄市政府三民地政事務,高雄市政府三民地政事務,地政業務,高雄市政府地政局主管,12.7.2.3,"本年度預算數較上年度減列63千元，包括：
1.一般業務經費193千元，較上年度增列7千元。
2.上年度辦理重新規定地價業務預算業已編竣，所列70千元如數減列。"
2017,12.7.2.4-33123541905,181000,181000,地籍資料及檔案管理,高雄市政府地政局主管,高雄市政府三民地政事務,高雄市政府三民地政事務,地政業務,高雄市政府地政局主管,12.7.2.4,本年度預算數181千元，係辦理地籍資料及檔案管理等業務經費，與上年度同。
2017,12.8.1.1-33123550101,58949000,57062000,行政管理,高雄市政府地政局主管,高雄市政府鳳山地政事務,高雄市政府鳳山地政事務,一般行政,高雄市政府地政局主管,12.8.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費57,489千元，較上年度核實增列人事費1,901千元。
2.基本行政工作維持費1,460千元，較上年度減列三節慰問金等經費14千元。"
2017,12.8.1.2-33123550102,2510000,2510000,業務管理,高雄市政府地政局主管,高雄市政府鳳山地政事務,高雄市政府鳳山地政事務,一般行政,高雄市政府地政局主管,12.8.1.2,"本年度預算數2,510千元，係辦理總務、會計、人事等經費，與上年同。"
2017,12.8.2.1-33123551901,6753000,6997000,土地建物登記,高雄市政府地政局主管,高雄市政府鳳山地政事務,高雄市政府鳳山地政事務,地政業務,高雄市政府地政局主管,12.8.2.1,"本年度預算數6,753千元，較上年度減列土地建物登記及地籍清理等經費244千元。"
2017,12.8.2.2-33123551902,1275000,1275000,土地複丈分割測量,高雄市政府地政局主管,高雄市政府鳳山地政事務,高雄市政府鳳山地政事務,地政業務,高雄市政府地政局主管,12.8.2.2,"本年度預算數1,275千元，係辦理土地複丈分割測量經費，與上年度同。"
2017,12.8.2.3-33123551903,160000,725000,土地現值查估編製,高雄市政府地政局主管,高雄市政府鳳山地政事務,高雄市政府鳳山地政事務,地政業務,高雄市政府地政局主管,12.8.2.3,本年度預算數160千元，較上年度減列重新規定地價業務等經費565千元。
2017,12.8.2.4-33123551905,731000,731000,地籍資料及檔案管理,高雄市政府地政局主管,高雄市政府鳳山地政事務,高雄市政府鳳山地政事務,地政業務,高雄市政府地政局主管,12.8.2.4,本年度預算數731千元，係辦理地籍資料及檔案管理經費，與上年度同。
2017,12.9.1.1-33123560101,56308000,56935000,行政管理,高雄市政府地政局主管,高雄市政府岡山地政事務,高雄市政府岡山地政事務,一般行政,高雄市政府地政局主管,12.9.1.1,"本年度預算數之內容與上年度之比較如下：
1.人員維持費55,037千元，較上年度核實減列人事費470千元。
2.基本行政工作維持費1,271千元，較上年度減列資料庫整修等經費157千元。"
2017,12.9.1.2-33123560102,1995000,1995000,業務管理,高雄市政府地政局主管,高雄市政府岡山地政事務,高雄市政府岡山地政事務,一般行政,高雄市政府地政局主管,12.9.1.2,"本年度預算數1,995千元，係辦理總務、會計、人事等經費，與上年度同。"
2017,12.9.2.1-33123561901,2861000,3092000,土地建物登記,高雄市政府地政局主管,高雄市政府岡山地政事務,高雄市政府岡山地政事務,地政業務,高雄市政府地政局主管,12.9.2.1,"本年度預算數2,861千元，較上年度減列辦理地籍清理及土地建物登記相關經費231千元。"
2017,12.9.2.2-33123561902,2342000,2342000,土地複丈分割測量,高雄市政府地政局主管,高雄市政府岡山地政事務,高雄市政府岡山地政事務,地政業務,高雄市政府地政局主管,12.9.2.2,"本年度預算數2,342千元，係辦理土地複丈測量經費，與上年度同。"
2017,12.9.2.3-33123561903,489000,1167000,土地現值查估編製,高雄市政府地政局主管,高雄市政府岡山地政事務,高雄市政府岡山地政事務,地政業務,高雄市政府地政局主管,12.9.2.3,本年度預算數489千元，較上年度減列重新規定地價業務經費678千元。
2017,12.9.2.4-33123561904,710000,710000,非都市土地使用編定,高雄市政府地政局主管,高雄市政府岡山地政事務,高雄市政府岡山地政事務,地政業務,高雄市政府地政局主管,12.9.2.4,本年度預算數710千元，係辦理非都市土地使用編定業務經費，與上年度同。
2017,12.10.1.1-33123570101,36984000,36235000,行政管理,高雄市政府地政局主管,高雄市政府旗山地政事務,高雄市政府旗山地政事務,一般行政,高雄市政府地政局主管,12.10.1.1,"本年度預算數之內容與上年度之比較如下:
1.人員維持費33,027千元，較上年度核實增列人事費1,826千元。
2.基本行政工作維持費3,957千元，較上年度減列汰換辦公設備等經費1,077千元。"
2017,12.10.2.1-33123571901,3661000,4129000,土地建物登記,高雄市政府地政局主管,高雄市政府旗山地政事務,高雄市政府旗山地政事務,地政業務,高雄市政府地政局主管,12.10.2.1,"本年度預算數3,661千元，較上年度減列土地建物登記及地籍清理等經費468千元。"
